Age,Gender,Income,Travel_Frequency,Preferred_Activities,Vacation_Budget,Location,Proximity_to_Mountains,Proximity_to_Beaches,Favorite_Season,Pets,Environmental_Concerns,Preference
54,non-binary,109735,9,sunbathing,2625,suburban,116,82,summer,1,0,0
46,female,28400,3,swimming,4196,rural,258,122,summer,1,1,0
23,non-binary,118398,5,hiking,3189,suburban,174,96,summer,0,0,0
56,female,109795,4,skiing,523,rural,170,13,spring,0,1,0
28,male,37249,5,skiing,2333,suburban,150,244,summer,1,0,1
65,non-binary,51264,6,sunbathing,2377,suburban,129,148,summer,0,0,0
42,non-binary,84220,5,swimming,3864,suburban,209,89,winter,0,1,0
61,female,52883,1,swimming,2643,urban,252,110,winter,1,1,0
61,female,84571,6,swimming,4423,urban,26,103,spring,1,1,0
47,female,72306,6,hiking,1211,suburban,263,243,summer,0,0,0
37,female,92536,1,swimming,2535,suburban,205,55,spring,1,1,0
54,female,70560,0,swimming,2919,urban,10,124,fall,0,1,0
33,non-binary,91405,5,sunbathing,3868,urban,284,48,spring,1,1,0
48,female,65955,2,hiking,782,urban,252,186,spring,1,0,0
46,male,36994,4,hiking,1673,rural,248,280,fall,1,0,1
23,female,100561,1,hiking,800,rural,12,152,spring,0,1,1
46,non-binary,23315,3,sunbathing,1785,urban,268,274,summer,0,0,0
49,male,68230,4,sunbathing,4796,suburban,49,225,spring,1,0,0
26,non-binary,54528,0,swimming,2513,suburban,28,283,spring,1,1,0
54,female,33548,6,skiing,3752,urban,192,136,fall,1,1,0
40,non-binary,45122,0,skiing,1302,rural,17,205,spring,1,0,1
33,non-binary,77035,5,skiing,3643,urban,58,27,spring,0,0,0
35,female,30595,1,sunbathing,2397,rural,102,42,fall,0,1,0
36,non-binary,96146,9,sunbathing,855,rural,205,192,winter,1,0,0
61,non-binary,48973,4,hiking,1990,suburban,290,197,spring,0,1,0
19,non-binary,31189,8,skiing,2231,rural,86,299,winter,0,1,1
27,male,78438,6,swimming,2006,suburban,182,155,fall,0,0,0
29,non-binary,55459,8,hiking,2165,rural,199,41,fall,0,1,0
63,female,62059,4,hiking,4435,urban,119,24,fall,0,1,0
35,female,77158,6,swimming,4923,urban,183,244,summer,0,0,0
36,non-binary,105165,7,sunbathing,4616,suburban,92,272,winter,1,0,0
55,female,93550,7,hiking,4335,suburban,292,212,spring,0,1,0
54,male,78181,9,sunbathing,589,urban,285,149,fall,0,1,0
44,female,65968,7,swimming,1519,rural,174,8,summer,0,0,0
65,female,58352,6,skiing,3201,urban,278,224,winter,1,0,0
31,non-binary,61862,2,sunbathing,3065,rural,107,56,winter,1,1,0
62,male,57731,9,hiking,4242,suburban,183,15,spring,1,1,0
51,male,76646,3,swimming,1100,urban,223,289,summer,1,1,0
19,female,104003,6,sunbathing,1145,rural,78,243,fall,0,1,0
61,female,105431,0,swimming,2393,rural,196,251,fall,0,0,0
50,non-binary,86582,4,hiking,624,rural,216,27,winter,0,1,0
36,non-binary,61179,7,hiking,4121,suburban,132,268,winter,1,0,1
44,male,30267,0,skiing,1436,urban,144,47,fall,0,0,0
65,non-binary,67829,2,hiking,4304,rural,94,153,summer,0,1,1
47,male,59445,8,swimming,927,rural,197,176,fall,1,1,0
24,male,41955,1,hiking,574,rural,52,197,winter,1,1,1
44,female,47479,2,skiing,1336,rural,210,201,spring,0,1,0
38,male,41178,5,skiing,1080,rural,115,267,winter,1,1,1
24,male,67607,9,swimming,2866,rural,164,109,summer,1,1,0
65,male,40687,6,skiing,2504,suburban,14,188,spring,0,1,1
42,male,81037,3,sunbathing,2581,rural,60,211,summer,1,0,0
55,female,27228,4,swimming,952,suburban,268,93,winter,0,0,0
35,non-binary,77996,1,skiing,2009,urban,225,295,fall,1,0,1
50,non-binary,38656,1,skiing,580,rural,214,157,summer,1,1,0
50,male,59389,8,skiing,4179,rural,51,29,spring,1,0,0
49,non-binary,55767,3,sunbathing,1471,urban,266,259,summer,1,1,0
42,non-binary,69878,0,swimming,2811,suburban,151,222,fall,0,1,0
31,male,32218,1,hiking,653,urban,176,78,winter,0,0,0
55,male,83684,2,hiking,1718,suburban,147,37,fall,0,1,0
55,non-binary,117268,7,skiing,1683,urban,50,8,winter,1,0,0
21,female,96966,8,swimming,1509,urban,298,152,winter,0,1,0
61,non-binary,54984,8,hiking,1196,urban,207,92,fall,1,1,0
35,male,107416,7,hiking,1519,suburban,43,250,winter,1,0,1
27,non-binary,88804,8,skiing,4186,rural,256,183,fall,1,1,0
52,non-binary,41180,3,hiking,1145,rural,116,46,fall,1,0,0
52,female,34513,9,skiing,2589,rural,140,171,fall,0,0,1
57,non-binary,119051,5,skiing,4037,suburban,137,160,summer,0,1,1
40,non-binary,28374,1,sunbathing,618,urban,112,26,spring,0,0,0
42,male,114595,9,sunbathing,3365,urban,48,125,winter,0,1,0
18,female,109871,5,sunbathing,1278,urban,229,213,fall,0,0,0
35,non-binary,90130,3,hiking,882,rural,166,24,spring,0,0,0
32,non-binary,119482,0,hiking,3465,suburban,11,299,fall,0,1,1
42,male,32182,0,skiing,4277,urban,212,292,spring,0,0,1
49,male,75776,4,hiking,3070,rural,0,98,spring,0,1,1
37,female,110636,8,skiing,3334,rural,223,163,fall,1,0,0
34,female,59545,8,skiing,954,urban,126,272,spring,1,0,1
28,female,46436,4,swimming,1611,rural,221,25,summer,1,1,0
30,male,102399,9,swimming,3156,urban,254,229,fall,0,0,0
42,male,58454,1,skiing,1783,suburban,178,60,spring,1,0,0
37,male,39943,0,swimming,963,suburban,236,154,winter,0,0,0
42,male,113390,4,swimming,2440,rural,169,136,summer,0,0,0
59,female,115660,2,sunbathing,3022,rural,86,213,winter,0,1,0
62,female,38745,0,hiking,2325,suburban,69,246,summer,1,1,1
66,female,98143,0,sunbathing,4220,urban,246,170,winter,0,1,0
48,male,119489,2,swimming,4457,suburban,100,137,fall,0,0,0
18,male,76309,8,swimming,2596,rural,113,54,fall,1,0,0
69,male,96876,7,skiing,4873,urban,53,289,winter,0,0,1
33,male,84580,9,swimming,4905,rural,76,287,fall,0,0,0
65,non-binary,101803,9,hiking,3717,rural,265,55,summer,1,1,0
45,female,32001,0,hiking,1641,suburban,43,167,summer,1,0,1
38,female,39123,2,sunbathing,3911,urban,110,78,fall,1,0,0
47,non-binary,29991,6,sunbathing,2398,urban,91,49,fall,0,1,0
20,female,71667,1,skiing,4280,urban,167,291,spring,1,0,1
51,male,53551,3,skiing,4379,urban,184,84,summer,0,1,0
23,female,112631,8,skiing,4717,rural,54,24,winter,1,0,0
60,male,52915,6,sunbathing,3234,rural,117,216,summer,0,0,0
46,male,69436,7,skiing,4957,suburban,124,48,fall,0,1,0
20,male,56626,2,swimming,4370,suburban,140,52,winter,1,1,0
50,non-binary,115155,3,sunbathing,3068,rural,47,141,fall,0,0,0
28,female,65993,8,swimming,4298,urban,77,208,spring,0,1,0
62,male,49912,9,skiing,2936,suburban,273,139,spring,0,0,0
22,female,90180,7,skiing,4562,urban,6,10,summer,1,0,1
67,non-binary,108642,3,swimming,4102,urban,179,114,summer,1,1,0
49,female,93854,6,swimming,3129,suburban,90,241,fall,0,0,0
64,female,82003,1,hiking,3868,urban,82,209,winter,0,0,1
35,female,103518,5,hiking,529,suburban,281,250,winter,1,1,0
64,female,98390,5,skiing,4505,suburban,69,99,spring,0,0,1
37,non-binary,77863,1,skiing,3484,urban,276,34,fall,1,1,0
69,female,91890,5,swimming,548,rural,157,288,spring,1,0,0
69,male,85991,7,hiking,3390,rural,254,25,summer,0,1,0
56,non-binary,74318,3,hiking,1941,urban,159,62,fall,1,1,0
66,female,112439,4,swimming,4794,rural,148,196,fall,1,1,0
57,female,81761,7,hiking,817,suburban,59,86,spring,1,1,1
45,male,109116,2,hiking,3844,rural,297,264,summer,0,0,0
30,non-binary,58283,9,swimming,1909,urban,237,270,fall,1,0,0
43,non-binary,105040,8,hiking,4709,urban,47,252,fall,0,0,1
33,male,105615,3,sunbathing,3057,urban,281,232,winter,0,0,0
42,female,25440,5,swimming,3741,suburban,138,121,winter,0,1,0
27,female,32364,1,hiking,1193,urban,7,251,fall,1,1,1
46,non-binary,62086,7,skiing,2953,rural,25,46,summer,0,1,1
63,non-binary,87194,2,skiing,4622,suburban,119,193,fall,1,1,1
55,female,118101,2,swimming,2875,suburban,221,163,summer,0,0,0
37,male,107826,4,skiing,1004,suburban,170,264,summer,1,0,1
43,male,55739,0,hiking,2567,rural,155,277,winter,0,0,1
49,female,64553,3,hiking,4411,suburban,116,183,winter,0,0,1
56,male,100560,0,sunbathing,3259,urban,53,173,summer,1,0,0
55,non-binary,20817,6,skiing,510,rural,74,106,fall,1,0,1
66,female,107905,8,hiking,1314,rural,51,163,spring,0,1,1
41,male,89193,3,hiking,3031,rural,290,180,fall,1,0,0
48,male,118313,5,swimming,2905,suburban,278,124,winter,1,0,0
57,non-binary,24052,2,hiking,3382,suburban,21,229,fall,1,0,1
29,non-binary,24673,3,swimming,4899,urban,24,265,winter,1,0,0
53,female,95784,4,swimming,1349,rural,10,113,summer,1,0,0
27,non-binary,62622,2,swimming,3508,urban,125,151,winter,1,1,0
23,non-binary,95503,6,skiing,2527,urban,143,47,winter,0,0,0
24,female,97349,4,hiking,4524,urban,153,241,summer,1,0,1
48,male,81062,9,hiking,2556,urban,127,30,spring,0,1,0
44,non-binary,60706,3,skiing,3633,urban,106,78,spring,1,1,0
25,female,46265,2,skiing,1613,urban,295,78,spring,1,0,0
20,non-binary,34726,0,hiking,1945,suburban,45,154,fall,0,0,1
57,non-binary,97939,6,swimming,2392,rural,28,251,winter,0,0,0
64,male,105677,6,swimming,3697,urban,222,136,spring,0,1,0
38,non-binary,103941,1,sunbathing,3799,rural,197,191,fall,0,1,0
18,non-binary,51458,4,skiing,742,rural,158,213,summer,0,0,1
62,non-binary,44646,8,swimming,4647,rural,297,153,summer,1,1,0
67,male,97526,6,swimming,2971,suburban,298,126,summer,0,1,0
32,non-binary,45052,8,hiking,3144,rural,0,269,winter,0,1,1
24,female,114645,7,sunbathing,874,suburban,66,76,fall,0,0,0
32,female,61108,1,hiking,1422,urban,35,201,fall,1,1,1
42,male,87817,9,hiking,1445,suburban,57,162,fall,0,1,1
20,male,63175,0,skiing,4821,suburban,233,238,winter,1,0,1
47,male,78804,2,hiking,1115,urban,142,279,spring,0,0,1
31,non-binary,22287,2,swimming,4198,rural,105,287,summer,1,0,0
69,male,55562,7,hiking,1323,rural,177,278,fall,0,1,1
21,female,67669,5,hiking,4729,rural,128,284,winter,0,0,1
53,female,98880,2,swimming,3432,urban,144,91,winter,0,1,0
20,non-binary,60640,5,skiing,1574,rural,135,19,fall,1,1,0
22,non-binary,28035,2,swimming,4858,urban,154,142,winter,1,1,0
42,non-binary,21871,0,hiking,3529,rural,169,268,summer,0,1,1
48,non-binary,113394,2,sunbathing,1645,urban,69,72,summer,1,0,0
28,female,42166,0,sunbathing,2821,rural,187,23,spring,0,1,0
25,female,30293,0,hiking,3877,urban,88,200,spring,1,0,1
43,male,29986,5,skiing,636,rural,44,114,summer,0,1,1
19,non-binary,47565,9,swimming,4060,suburban,88,55,spring,1,1,0
45,female,98641,6,skiing,1699,rural,103,256,fall,0,1,1
65,female,39729,6,hiking,4252,suburban,276,216,winter,0,1,0
27,male,100233,9,sunbathing,3068,suburban,66,200,fall,0,1,0
67,female,55954,3,swimming,4484,rural,210,6,spring,0,0,0
56,female,38690,4,swimming,4219,suburban,78,163,fall,0,0,0
54,non-binary,60071,0,sunbathing,949,urban,279,68,summer,0,1,0
56,male,62783,7,swimming,1864,suburban,224,32,spring,1,0,0
38,non-binary,51581,3,swimming,1613,rural,269,9,winter,1,0,0
45,non-binary,39474,0,skiing,4373,suburban,272,106,fall,1,0,0
55,male,48488,8,hiking,4382,suburban,13,102,winter,1,0,1
50,male,56061,1,hiking,775,suburban,148,105,spring,0,0,0
28,non-binary,38757,3,sunbathing,2597,rural,74,259,fall,1,1,0
62,non-binary,92879,1,skiing,4332,urban,162,58,summer,1,1,0
61,non-binary,58057,1,swimming,2972,urban,139,195,fall,0,0,0
18,non-binary,88596,8,skiing,1357,rural,53,112,fall,1,0,1
64,male,48884,1,skiing,4944,urban,106,78,summer,0,1,0
50,female,103495,3,skiing,675,urban,114,157,fall,1,1,1
20,male,117718,6,hiking,801,suburban,124,64,winter,0,1,0
43,female,66414,9,hiking,4698,suburban,115,21,summer,0,0,0
32,male,21770,1,hiking,3281,suburban,123,155,fall,0,1,1
58,non-binary,90954,0,swimming,4306,rural,1,135,fall,0,0,0
31,female,38893,7,skiing,1579,urban,38,267,winter,0,1,1
40,male,26457,6,skiing,2680,rural,149,117,winter,0,0,0
25,male,67269,3,hiking,3831,urban,259,128,winter,1,1,0
53,male,116383,3,hiking,3807,suburban,140,162,spring,1,0,1
37,non-binary,58859,7,swimming,3016,rural,67,240,fall,0,1,0
69,male,34972,1,sunbathing,949,suburban,163,283,fall,0,0,0
23,male,93230,1,skiing,1723,rural,64,109,winter,1,0,1
50,non-binary,88284,8,sunbathing,2733,urban,242,205,fall,1,0,0
45,female,35396,6,swimming,802,rural,42,35,winter,0,0,0
67,female,32381,9,swimming,3124,urban,38,9,fall,1,1,0
55,non-binary,80280,8,skiing,1847,suburban,268,107,fall,0,1,0
47,female,90261,2,hiking,4292,urban,285,198,fall,0,1,0
63,male,28290,3,sunbathing,2347,urban,189,142,fall,1,0,0
60,male,92361,5,swimming,3145,rural,203,135,summer,1,1,0
34,female,36425,0,skiing,4026,urban,50,245,spring,1,0,1
26,female,56915,8,hiking,4571,rural,64,119,summer,1,1,1
45,female,91268,1,hiking,4676,suburban,202,62,fall,0,1,0
24,non-binary,119867,9,skiing,2357,urban,294,76,spring,1,1,0
63,female,61192,1,skiing,3891,urban,78,142,fall,1,0,1
45,non-binary,51113,9,sunbathing,4521,suburban,211,114,fall,0,0,0
34,female,51946,5,sunbathing,4101,rural,44,246,fall,1,1,0
57,non-binary,54817,0,skiing,2999,urban,241,85,fall,1,1,0
65,non-binary,55201,2,hiking,4850,suburban,183,39,spring,1,1,0
61,male,70669,8,swimming,3517,rural,58,205,winter,0,0,0
61,female,40560,8,swimming,4601,suburban,243,109,summer,1,1,0
22,male,44039,8,swimming,4811,urban,203,69,fall,0,0,0
22,male,31888,1,swimming,1739,rural,87,277,spring,0,0,0
31,non-binary,102380,5,swimming,2662,suburban,293,262,winter,1,1,0
23,non-binary,28101,7,hiking,969,urban,79,291,winter,1,1,1
24,non-binary,31315,9,sunbathing,638,suburban,20,161,summer,0,0,0
34,non-binary,95737,1,hiking,4852,urban,240,32,winter,1,0,0
26,male,85946,7,skiing,2262,rural,204,2,winter,1,1,0
48,non-binary,105748,2,swimming,2645,rural,157,42,summer,1,1,0
39,male,45201,5,hiking,3741,suburban,95,100,winter,1,0,1
62,male,60756,3,hiking,3656,suburban,186,191,spring,0,1,1
26,female,27078,1,sunbathing,1505,rural,37,268,winter,1,1,0
33,female,22468,4,hiking,4021,rural,240,90,fall,0,1,0
53,non-binary,103896,9,swimming,1903,urban,34,157,summer,1,0,0
51,male,92657,5,sunbathing,1276,suburban,60,297,fall,0,1,0
62,male,47203,6,sunbathing,3128,suburban,253,17,summer,1,0,0
30,male,32655,9,skiing,3386,rural,231,207,fall,1,1,0
36,female,44029,8,skiing,3186,urban,241,20,winter,1,0,0
29,male,62405,5,hiking,1518,suburban,70,47,spring,1,0,0
53,male,27760,4,sunbathing,4502,suburban,12,70,winter,0,0,0
27,male,72655,7,sunbathing,3868,suburban,106,238,spring,1,1,0
33,female,97543,1,skiing,2655,suburban,40,163,summer,0,1,1
45,non-binary,28312,7,swimming,3570,rural,189,89,fall,1,1,0
36,non-binary,86316,7,sunbathing,2903,suburban,62,80,spring,1,0,0
57,non-binary,72408,3,hiking,1646,urban,221,22,winter,1,1,0
23,female,94500,7,sunbathing,4244,suburban,180,70,winter,0,0,0
21,female,64021,3,hiking,4294,rural,209,61,spring,0,0,0
47,non-binary,25590,5,hiking,1787,suburban,204,283,winter,0,0,1
56,non-binary,36650,9,skiing,3751,rural,110,48,winter,0,1,0
48,female,108610,7,swimming,3888,rural,266,160,winter,0,1,0
63,non-binary,59377,6,skiing,3396,urban,18,104,spring,0,1,1
44,male,84875,8,sunbathing,2260,rural,140,236,winter,1,0,0
62,female,29524,5,skiing,2449,rural,178,85,winter,0,1,0
38,non-binary,33162,6,skiing,3842,suburban,134,154,winter,1,1,1
54,non-binary,42926,2,skiing,2382,rural,111,89,fall,0,1,0
26,female,44837,6,hiking,3125,suburban,44,48,fall,0,0,1
52,female,58108,8,skiing,3896,suburban,70,108,fall,0,0,1
59,male,64890,5,skiing,647,rural,96,234,winter,1,0,1
64,female,112123,5,skiing,4375,rural,213,28,winter,0,0,0
69,female,69026,7,hiking,3702,urban,203,227,fall,0,1,1
38,male,64182,9,skiing,4019,suburban,175,39,winter,1,1,0
34,non-binary,67961,5,hiking,2889,rural,177,70,fall,1,1,0
41,female,117306,9,sunbathing,4958,suburban,179,248,spring,0,0,0
48,non-binary,74905,5,skiing,2629,urban,188,269,fall,1,1,1
23,male,22693,1,swimming,889,suburban,17,120,summer,1,0,0
52,female,45421,1,swimming,3564,suburban,159,84,spring,0,1,0
67,male,89620,1,swimming,4534,urban,173,34,spring,0,1,0
54,non-binary,110995,0,sunbathing,4893,suburban,71,56,summer,0,0,0
30,male,97314,0,skiing,4049,suburban,154,135,summer,1,1,0
42,female,101810,9,sunbathing,1259,suburban,43,64,spring,1,0,0
49,female,53170,2,skiing,4122,rural,19,102,spring,0,1,1
18,non-binary,85946,8,sunbathing,4118,rural,244,53,summer,1,1,0
66,non-binary,38353,5,hiking,1134,suburban,169,262,summer,1,1,1
52,non-binary,104900,3,sunbathing,2087,suburban,296,193,winter,1,0,0
36,non-binary,98265,7,swimming,4409,rural,275,157,summer,0,1,0
69,female,46098,1,swimming,4896,urban,23,174,fall,0,0,0
29,female,93641,2,skiing,2143,suburban,170,178,winter,0,0,1
57,female,112975,8,skiing,3344,rural,59,41,spring,0,1,0
57,male,101714,4,hiking,828,urban,112,276,summer,1,0,1
64,male,38023,8,skiing,2123,suburban,31,252,fall,0,0,1
60,non-binary,49032,7,hiking,1447,urban,298,48,summer,0,1,0
37,non-binary,54753,5,skiing,3053,rural,235,97,fall,1,0,0
50,non-binary,69421,8,hiking,2197,rural,8,3,winter,1,0,0
46,female,47824,3,sunbathing,706,suburban,27,118,spring,1,0,0
33,male,94807,8,sunbathing,2742,urban,283,110,fall,0,1,0
31,non-binary,52569,7,skiing,2615,rural,30,212,winter,1,0,1
24,non-binary,90793,7,hiking,662,urban,31,289,winter,1,0,1
23,female,42693,7,hiking,3351,suburban,94,257,summer,1,0,1
38,male,21179,2,sunbathing,2372,suburban,147,248,spring,0,1,0
53,non-binary,47148,1,hiking,1893,suburban,26,274,winter,1,0,1
39,non-binary,68632,2,hiking,1207,urban,194,240,summer,1,0,1
57,non-binary,77580,9,sunbathing,2300,urban,141,225,summer,1,0,0
36,non-binary,98736,4,sunbathing,4485,suburban,29,235,spring,1,0,0
42,male,111006,5,hiking,961,rural,258,238,spring,0,0,0
20,male,24782,3,skiing,3536,urban,249,79,summer,1,0,0
53,non-binary,60210,1,hiking,2731,suburban,286,68,spring,0,1,0
62,female,44801,3,sunbathing,4531,suburban,177,57,spring,1,1,0
51,non-binary,77064,5,hiking,4205,suburban,110,269,spring,0,0,1
28,female,113802,1,sunbathing,4926,rural,178,240,winter,0,0,0
65,non-binary,20934,6,swimming,4753,suburban,223,81,summer,1,0,0
59,non-binary,69534,6,sunbathing,2838,urban,37,189,spring,1,0,0
64,female,81631,0,skiing,2078,rural,75,165,spring,0,0,1
44,non-binary,104786,0,skiing,1439,urban,251,77,summer,1,1,0
59,male,77536,1,hiking,4366,suburban,117,54,winter,1,0,0
19,female,53393,1,swimming,4508,suburban,67,28,winter,1,0,0
23,male,32501,3,skiing,4413,suburban,285,12,spring,1,0,0
63,female,93125,4,swimming,3173,suburban,78,209,summer,0,1,0
19,male,79631,8,sunbathing,3135,rural,1,115,summer,1,0,0
59,non-binary,100476,2,hiking,908,suburban,150,212,spring,0,1,1
34,non-binary,110049,9,swimming,3960,rural,34,190,summer,0,0,0
57,female,107401,9,sunbathing,2459,urban,293,155,fall,1,1,0
65,male,109821,0,sunbathing,2922,urban,201,91,winter,1,0,0
31,non-binary,62147,1,swimming,4432,rural,12,43,fall,0,0,0
27,male,87251,5,skiing,4698,suburban,163,50,winter,1,0,0
62,male,21805,8,hiking,3745,rural,165,165,summer,0,0,0
50,female,70960,4,hiking,3503,rural,110,136,winter,0,1,1
59,non-binary,95892,3,swimming,3526,suburban,248,77,fall,0,0,0
29,female,109226,1,swimming,3153,suburban,156,123,winter,1,1,0
49,female,26983,3,swimming,805,rural,237,85,spring,0,1,0
66,non-binary,47694,1,sunbathing,3486,urban,153,190,summer,1,1,0
41,male,46565,5,swimming,3878,urban,10,120,summer,0,0,0
31,female,70644,4,swimming,1280,urban,40,169,spring,0,1,0
22,non-binary,104688,4,swimming,2523,urban,140,61,summer,1,1,0
68,male,35270,0,swimming,3352,rural,284,168,winter,1,1,0
22,male,36842,9,hiking,1535,suburban,99,221,winter,0,0,1
64,male,103972,0,sunbathing,3870,suburban,194,23,winter,0,1,0
49,female,65662,8,skiing,3795,suburban,41,246,fall,1,0,1
62,female,87663,7,sunbathing,686,rural,57,191,spring,1,1,0
66,non-binary,48317,7,skiing,3256,rural,299,259,fall,1,0,0
50,male,70072,9,skiing,4784,rural,209,143,winter,0,0,0
63,male,105195,9,hiking,1546,urban,84,134,summer,1,1,1
21,non-binary,87138,5,skiing,2822,urban,209,140,summer,0,1,0
47,male,42352,6,sunbathing,1430,rural,251,129,winter,1,0,0
58,male,99028,7,hiking,4037,suburban,148,252,winter,1,0,1
34,non-binary,66915,2,sunbathing,3040,urban,17,70,winter,1,1,0
20,non-binary,88677,4,swimming,2042,suburban,247,39,summer,1,1,0
30,female,112783,9,sunbathing,609,urban,213,203,winter,1,1,0
61,female,51502,8,swimming,899,suburban,109,206,winter,1,0,0
65,female,101311,2,swimming,1816,urban,51,275,spring,1,1,0
53,non-binary,26071,3,sunbathing,2698,suburban,114,195,spring,1,0,0
35,female,87451,2,hiking,2941,urban,179,164,winter,0,1,0
40,male,100621,3,sunbathing,4999,suburban,26,211,winter,0,0,0
52,female,40591,5,sunbathing,2306,urban,163,66,spring,1,1,0
66,female,54498,3,swimming,2214,suburban,162,259,fall,0,0,0
50,female,56760,6,skiing,729,rural,180,77,fall,1,1,0
68,non-binary,57530,4,swimming,531,rural,212,234,fall,0,0,0
53,male,96250,9,swimming,2050,suburban,132,212,spring,1,1,0
34,non-binary,70262,9,sunbathing,3869,urban,213,103,spring,0,0,0
56,male,21288,8,skiing,2789,suburban,295,192,winter,1,0,0
51,female,35114,8,swimming,2437,suburban,50,178,winter,1,0,0
29,female,107846,1,sunbathing,4931,suburban,66,239,summer,1,0,0
22,male,51622,6,sunbathing,3209,urban,206,71,summer,1,0,0
65,non-binary,28460,8,swimming,3451,suburban,38,198,winter,1,1,0
57,non-binary,60902,5,swimming,954,urban,26,145,winter,0,1,0
44,female,47950,1,sunbathing,1900,rural,246,261,winter,1,0,0
57,male,87148,9,hiking,3436,suburban,165,149,spring,1,0,0
30,male,93844,0,sunbathing,4988,urban,73,140,fall,0,1,0
43,male,79267,3,skiing,862,urban,201,182,winter,1,0,0
31,male,34122,7,skiing,1633,rural,108,218,winter,0,0,1
49,female,46648,4,hiking,3878,urban,196,174,winter,1,1,0
28,non-binary,61171,0,skiing,3439,rural,299,164,spring,1,0,0
55,female,89960,6,skiing,4632,urban,201,69,winter,0,1,0
